#date;;pid;id;http method;host;URL;;HTTP status;size;duration;transaction;match;error;tag
1399468209.2149;345;<0.597.0>;240;post;staging-lpa.service.dsd.io;/create/when-to-use;/create/wh;302;1;524.788;-;;;
1399468209.21509;345;<0.472.0>;182;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;155.977;-;;;
1399468209.27592;345;<0.486.0>;188;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;143.801;-;;;
1399468209.31478;345;<0.650.0>;265;get;staging-lpa.service.dsd.io;/create/donor;/create/do;200;10043;139.671;-;;;
1399468209.32228;345;<0.300.0>;101;get;staging-lpa.service.dsd.io;/register/fees;/register/;302;1;114.198;-;;;
1399468209.3732;345;<0.592.0>;238;post;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;302;1;637.06;-;;;
1399468209.78003;345;<0.214.0>;58;post;staging-lpa.service.dsd.io;/register/notice-dates;/register/;302;1;101.862;-;;;
1399468209.78853;345;<0.342.0>;119;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1425843;2754.899;-;;;
1399468209.86082;345;<0.694.0>;286;get;staging-lpa.service.dsd.io;/create/add-donor;/create/ad;200;22727;115.671;-;;;
1399468210.04046;345;<0.342.0>;119;get;staging-lpa.service.dsd.io;/create/review;/create/re;200;13141;112.197;-;;;
1399468210.20292;346;<0.592.0>;238;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;11255;85.768;-;;;
1399468210.38336;346;<0.542.0>;215;get;staging-lpa.service.dsd.io;/create/when-to-use;/create/wh;200;10626;114.2;-;;;
1399468210.58263;346;<0.459.0>;175;post;staging-lpa.service.dsd.io;/create/add-certificate-provider;/create/ad;302;1;391.453;-;;;
1399468210.62025;346;<0.694.0>;286;get;staging-lpa.service.dsd.io;/create/add-donor;/create/ad;200;22727;144.056;-;;;
1399468210.78865;346;<0.597.0>;240;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;10523;116.5;-;;;
1399468211.06317;346;<0.415.0>;154;post;staging-lpa.service.dsd.io;/create/certificate-provider;/create/ce;302;1;381.03;-;;;
1399468211.06453;346;<0.654.0>;266;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;105.395;-;;;
1399468211.40886;347;<0.633.0>;258;post;staging-lpa.service.dsd.io;/create/when-to-use;/create/wh;302;1;382.677;-;;;
1399468211.41933;347;<0.469.0>;180;get;staging-lpa.service.dsd.io;/create/replacement-attorneys;/create/re;200;11350;116.208;-;;;
1399468211.52382;347;<0.626.0>;254;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;10523;84.673;-;;;
1399468211.67388;347;<0.550.0>;218;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;96.645;-;;;
1399468211.69488;347;<0.322.0>;110;get;staging-lpa.service.dsd.io;/create/people-to-be-told;/create/pe;200;11824;94.793;-;;;
1399468211.94126;347;<0.379.0>;137;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1425915;2380.249;-;;;
1399468211.94223;347;<0.614.0>;249;get;staging-lpa.service.dsd.io;/create/when-to-use;/create/wh;200;10640;151.135;-;;;
1399468211.96288;347;<0.626.0>;254;get;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;200;24055;165.721;-;;;
1399468212.17009;348;<0.550.0>;218;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;82.917;-;;;
1399468212.30359;348;<0.626.0>;254;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;70.412;-;;;
1399468212.4629;348;<0.379.0>;137;get;staging-lpa.service.dsd.io;/create/review;/create/re;200;13141;102.685;-;;;
1399468212.52175;348;<0.551.0>;219;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;97.601;-;;;
1399468212.67844;348;<0.650.0>;265;get;staging-lpa.service.dsd.io;/create/when-to-use;/create/wh;200;10640;173.274;-;;;
1399468212.72387;348;<0.273.0>;86;post;staging-lpa.service.dsd.io;/register/notice-dates;/register/;302;1;113.742;-;;;
1399468212.94363;348;<0.342.0>;119;post;staging-lpa.service.dsd.io;/create/review;/create/re;302;1;524.438;-;;;
1399468213.16151;349;<0.542.0>;215;post;staging-lpa.service.dsd.io;/create/when-to-use;/create/wh;302;1;389.326;-;;;
1399468213.32634;349;<0.592.0>;238;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1133447;2217.78;-;;;
1399468213.34077;349;<0.694.0>;286;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;105.586;-;;;
1399468213.4343;349;<0.472.0>;182;post;staging-lpa.service.dsd.io;/create/add-certificate-provider;/create/ad;302;1;422.073;-;;;
1399468213.65751;349;<0.633.0>;258;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;10523;83.324;-;;;
1399468213.87988;349;<0.517.0>;202;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;72.637;-;;;
1399468214.09908;349;<0.273.0>;86;get;staging-lpa.service.dsd.io;/register/further-info;/register/;302;1;119.925;-;;;
1399468214.17022;350;<0.275.0>;88;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1425938;4227.132;-;;;
1399468214.26334;350;<0.597.0>;240;get;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;200;24055;179.117;-;;;
1399468214.32861;350;<0.279.0>;91;post;staging-lpa.service.dsd.io;/register/notice-dates;/register/;302;1;128.491;-;;;
1399468214.42385;350;<0.250.0>;77;post;staging-lpa.service.dsd.io;/register/notice-dates;/register/;302;1;97.655;-;;;
1399468214.42641;350;<0.633.0>;258;get;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;200;24055;146.273;-;;;
1399468214.42794;350;<0.596.0>;239;post;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;302;1;502.798;-;;;
1399468214.63482;350;<0.597.0>;240;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;72.63;-;;;
1399468214.89556;350;<0.250.0>;77;get;staging-lpa.service.dsd.io;/register/further-info;/register/;302;1;74.401;-;;;
1399468215.04371;350;<0.214.0>;58;get;staging-lpa.service.dsd.io;/register/further-info;/register/;302;1;71.538;-;;;
1399468215.50328;351;<0.660.0>;270;get;staging-lpa.service.dsd.io;/create/donor;/create/do;200;10043;98.037;-;;;
1399468215.54023;351;<0.550.0>;218;post;staging-lpa.service.dsd.io;/create/add-replacement-attorney;/create/ad;302;1;373.025;-;;;
1399468215.90639;351;<0.551.0>;219;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;105.194;-;;;
1399468216.14284;352;<0.650.0>;265;post;staging-lpa.service.dsd.io;/create/when-to-use;/create/wh;302;1;462.613;-;;;
1399468216.38069;352;<0.379.0>;137;post;staging-lpa.service.dsd.io;/create/review;/create/re;302;1;529.494;-;;;
1399468216.64479;352;<0.415.0>;154;get;staging-lpa.service.dsd.io;/create/people-to-be-told;/create/pe;200;11247;205.639;-;;;
1399468216.69004;352;<0.633.0>;258;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;215.89;-;;;
1399468216.69126;352;<0.486.0>;188;post;staging-lpa.service.dsd.io;/create/add-replacement-attorney;/create/ad;302;1;667.104;-;;;
1399468216.75005;352;<0.469.0>;180;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1418681;2711.942;-;;;
1399468216.82584;352;<0.626.0>;254;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;148.701;-;;;
1399468216.89985;352;<0.279.0>;91;get;staging-lpa.service.dsd.io;/register/further-info;/register/;302;1;135.718;-;;;
1399468216.90644;352;<0.374.0>;135;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1425890;2781.508;-;;;
1399468216.90661;352;<0.654.0>;266;post;staging-lpa.service.dsd.io;/create/add-donor;/create/ad;302;1;543.476;-;;;
1399468217.02873;352;<0.457.0>;174;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;71.585;-;;;
1399468217.09484;352;<0.660.0>;270;get;staging-lpa.service.dsd.io;/create/when-to-use;/create/wh;200;10640;81.662;-;;;
1399468217.31273;353;<0.472.0>;182;get;staging-lpa.service.dsd.io;/create/certificate-provider;/create/ce;200;15020;120.529;-;;;
1399468217.32309;353;<0.486.0>;188;get;staging-lpa.service.dsd.io;/create/replacement-attorneys;/create/re;200;11350;83.966;-;;;
1399468217.404;353;<0.469.0>;180;get;staging-lpa.service.dsd.io;/create/certificate-provider;/create/ce;200;11859;79.88;-;;;
1399468217.5171;353;<0.542.0>;215;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;10523;82.937;-;;;
1399468217.56727;353;<0.275.0>;88;post;staging-lpa.service.dsd.io;/register/notice-dates;/register/;302;1;72.074;-;;;
1399468218.03383;353;<0.214.0>;58;post;staging-lpa.service.dsd.io;/register/further-info;/register/;302;1;80.61;-;;;
1399468218.39613;354;<0.598.0>;241;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;112.976;-;;;
1399468218.60285;354;<0.322.0>;110;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1425828;1530.821;-;;;
1399468218.62616;354;<0.472.0>;182;post;staging-lpa.service.dsd.io;/create/certificate-provider;/create/ce;302;1;509.971;-;;;
1399468218.73575;354;<0.598.0>;241;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;92.571;-;;;
1399468218.7434;354;<0.378.0>;136;post;staging-lpa.service.dsd.io;/create/add-notified-person;/create/ad;302;1;522.224;-;;;
1399468218.91903;354;<0.654.0>;266;get;staging-lpa.service.dsd.io;/create/donor;/create/do;200;10043;80.772;-;;;
1399468219.39513;355;<0.415.0>;154;get;staging-lpa.service.dsd.io;/create/add-notified-person;/create/ad;200;21163;148.938;-;;;
1399468219.51393;355;<0.469.0>;180;get;staging-lpa.service.dsd.io;/create/add-certificate-provider;/create/ad;200;21445;151.735;-;;;
1399468219.54235;355;<0.476.0>;185;get;staging-lpa.service.dsd.io;/create/certificate-provider;/create/ce;200;11859;152.202;-;;;
1399468219.54386;355;<0.472.0>;182;get;staging-lpa.service.dsd.io;/create/people-to-be-told;/create/pe;200;11254;156.631;-;;;
1399468219.56206;355;<0.457.0>;174;post;staging-lpa.service.dsd.io;/create/add-notified-person;/create/ad;302;1;449.873;-;;;
1399468219.92182;355;<0.322.0>;110;get;staging-lpa.service.dsd.io;/create/review;/create/re;200;13141;132.648;-;;;
1399468220.0201;355;<0.275.0>;88;get;staging-lpa.service.dsd.io;/register/further-info;/register/;302;1;96.819;-;;;
1399468220.07815;355;<0.551.0>;219;post;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;302;1;420.973;-;;;
1399468220.12792;355;<0.542.0>;215;get;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;200;24055;143.719;-;;;
1399468220.14055;356;<0.469.0>;180;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;102.365;-;;;
1399468220.1735;356;<0.279.0>;91;post;staging-lpa.service.dsd.io;/register/further-info;/register/;302;1;93.377;-;;;
1399468220.23969;356;<0.557.0>;222;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;10523;130.539;-;;;
1399468220.27004;356;<0.472.0>;182;get;staging-lpa.service.dsd.io;/create/add-notified-person;/create/ad;200;21155;146.899;-;;;
1399468220.36335;356;<0.551.0>;219;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;11255;85.205;-;;;
1399468220.92909;356;<0.531.0>;208;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;147.903;-;;;
1399468220.95377;356;<0.598.0>;241;post;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;302;1;581.641;-;;;
1399468221.23694;357;<0.650.0>;265;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;10523;180.765;-;;;
1399468221.26615;357;<0.459.0>;175;get;staging-lpa.service.dsd.io;/create/certificate-provider;/create/ce;200;15020;207.009;-;;;
1399468221.28706;357;<0.472.0>;182;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;140.938;-;;;
1399468221.41519;357;<0.660.0>;270;post;staging-lpa.service.dsd.io;/create/when-to-use;/create/wh;302;1;736.995;-;;;
1399468221.50643;357;<0.694.0>;286;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;110.274;-;;;
1399468221.51613;357;<0.342.0>;119;get;staging-lpa.service.dsd.io;/create/complete;/create/co;200;10698;1051.988;-;;;
1399468221.59869;357;<0.633.0>;258;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;95.531;-;;;
1399468221.63741;357;<0.374.0>;135;get;staging-lpa.service.dsd.io;/create/review;/create/re;200;13141;127.248;-;;;
1399468221.90845;357;<0.597.0>;240;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;73.277;-;;;
1399468222.09834;357;<0.250.0>;77;post;staging-lpa.service.dsd.io;/register/further-info;/register/;302;1;103.201;-;;;
1399468222.26658;358;<0.596.0>;239;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;11255;181.43;-;;;
1399468222.26738;358;<0.342.0>;119;get;staging-lpa.service.dsd.io;/register/applicant;/register/;200;9613;169.264;-;;;
1399468222.33536;358;<0.472.0>;182;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;130.206;-;;;
1399468222.37584;358;<0.660.0>;270;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;10523;122.692;-;;;
1399468222.55705;358;<0.633.0>;258;post;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;302;1;570.881;-;;;
1399468222.564;358;<0.486.0>;188;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1418750;1603.263;-;;;
1399468222.75926;358;<0.597.0>;240;post;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;302;1;426.11;-;;;
1399468223.08539;358;<0.469.0>;180;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;125.238;-;;;
1399468223.5222;359;<0.557.0>;222;get;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;200;24048;202.037;-;;;
1399468223.55897;359;<0.517.0>;202;post;staging-lpa.service.dsd.io;/create/add-replacement-attorney;/create/ad;302;1;647.794;-;;;
1399468223.6118;359;<0.633.0>;258;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;11255;127.656;-;;;
1399468223.72061;359;<0.626.0>;254;post;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;302;1;759.456;-;;;
1399468223.81063;359;<0.378.0>;136;get;staging-lpa.service.dsd.io;/create/people-to-be-told;/create/pe;200;11831;174.433;-;;;
1399468223.81753;359;<0.517.0>;202;get;staging-lpa.service.dsd.io;/create/replacement-attorneys;/create/re;200;11343;170.436;-;;;
1399468223.8413;359;<0.472.0>;182;post;staging-lpa.service.dsd.io;/create/add-notified-person;/create/ad;302;1;679.145;-;;;
1399468224.08601;359;<0.650.0>;265;get;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;200;24055;122.835;-;;;
1399468224.10107;359;<0.551.0>;219;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1133469;1240.555;-;;;
1399468224.32355;360;<0.592.0>;238;get;staging-lpa.service.dsd.io;/create/replacement-attorneys;/create/re;200;10912;85.335;-;;;
1399468224.39631;360;<0.604.0>;245;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;69.132;-;;;
1399468225.13873;361;<0.551.0>;219;get;staging-lpa.service.dsd.io;/create/replacement-attorneys;/create/re;200;10912;91.548;-;;;
1399468225.19837;361;<0.626.0>;254;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;11248;97.199;-;;;
1399468225.28953;361;<0.457.0>;174;get;staging-lpa.service.dsd.io;/create/people-to-be-told;/create/pe;200;11831;123.41;-;;;
1399468225.47388;361;<0.250.0>;77;get;staging-lpa.service.dsd.io;/register/fees;/register/;302;1;168.744;-;;;
1399468225.48233;361;<0.654.0>;266;get;staging-lpa.service.dsd.io;/create/when-to-use;/create/wh;200;10633;191.23;-;;;
1399468225.50275;361;<0.275.0>;88;post;staging-lpa.service.dsd.io;/register/further-info;/register/;302;1;147.572;-;;;
1399468225.51021;361;<0.472.0>;182;get;staging-lpa.service.dsd.io;/create/people-to-be-told;/create/pe;200;11831;172.1;-;;;
1399468225.78264;361;<0.633.0>;258;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1133476;1356.089;-;;;
1399468225.84573;361;<0.660.0>;270;get;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;200;24062;214.427;-;;;
1399468225.87606;361;<0.557.0>;222;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;173.944;-;;;
1399468225.92932;361;<0.694.0>;286;post;staging-lpa.service.dsd.io;/create/add-donor;/create/ad;302;1;774.165;-;;;
1399468225.99908;361;<0.279.0>;91;get;staging-lpa.service.dsd.io;/register/fees;/register/;302;1;158.944;-;;;
1399468226.31512;362;<0.557.0>;222;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;235.972;-;;;
1399468226.38061;362;<0.598.0>;241;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;11255;238.452;-;;;
1399468226.38604;362;<0.322.0>;110;post;staging-lpa.service.dsd.io;/create/review;/create/re;302;1;1027.942;-;;;
1399468226.43325;362;<0.614.0>;249;post;staging-lpa.service.dsd.io;/create/when-to-use;/create/wh;302;1;885.096;-;;;
1399468226.7716;362;<0.476.0>;185;get;staging-lpa.service.dsd.io;/create/add-certificate-provider;/create/ad;200;21445;155.431;-;;;
1399468226.93092;362;<0.660.0>;270;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;136.794;-;;;
1399468227.1491;363;<0.273.0>;86;post;staging-lpa.service.dsd.io;/register/further-info;/register/;302;1;156.917;-;;;
1399468227.23908;363;<0.694.0>;286;get;staging-lpa.service.dsd.io;/create/donor;/create/do;200;10036;188.908;-;;;
1399468227.30538;363;<0.357.0>;127;post;staging-lpa.service.dsd.io;/register/notice-dates;/register/;302;1;161.219;-;;;
1399468227.50536;363;<0.214.0>;58;get;staging-lpa.service.dsd.io;/register/fees;/register/;302;1;116.205;-;;;
1399468227.53883;363;<0.379.0>;137;get;staging-lpa.service.dsd.io;/create/complete;/create/co;200;10691;1080.688;-;;;
1399468227.59731;363;<0.531.0>;208;post;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;302;1;849.156;-;;;
1399468227.64571;363;<0.459.0>;175;post;staging-lpa.service.dsd.io;/create/certificate-provider;/create/ce;302;1;829.547;-;;;
1399468227.69872;363;<0.476.0>;185;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;112.571;-;;;
1399468227.98221;363;<0.604.0>;245;post;staging-lpa.service.dsd.io;/create/add-donor;/create/ad;302;1;369.062;-;;;
1399468228.1943;364;<0.551.0>;219;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;69.152;-;;;
1399468228.51563;364;<0.275.0>;88;get;staging-lpa.service.dsd.io;/register/fees;/register/;302;1;73.32;-;;;
1399468228.91592;364;<0.551.0>;219;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;150.761;-;;;
1399468228.92989;364;<0.597.0>;240;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;11255;182.718;-;;;
1399468229.11018;364;<0.273.0>;86;get;staging-lpa.service.dsd.io;/register/fees;/register/;302;1;171.059;-;;;
1399468229.16898;365;<0.357.0>;127;get;staging-lpa.service.dsd.io;/register/further-info;/register/;302;1;187.843;-;;;
1399468229.19721;365;<0.374.0>;135;post;staging-lpa.service.dsd.io;/create/review;/create/re;302;1;702.021;-;;;
1399468229.22139;365;<0.557.0>;222;post;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;302;1;720.242;-;;;
1399468229.2422;365;<0.457.0>;174;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1425850;3675.215;-;;;
1399468229.24265;365;<0.650.0>;265;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;85.536;-;;;
1399468229.45548;365;<0.596.0>;239;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1133477;3582.598;-;;;
1399468229.61629;365;<0.598.0>;241;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1133472;3208.065;-;;;
1399468229.61724;365;<0.604.0>;245;get;staging-lpa.service.dsd.io;/create/donor;/create/do;200;10043;234.093;-;;;
1399468229.64049;365;<0.694.0>;286;get;staging-lpa.service.dsd.io;/create/when-to-use;/create/wh;200;10640;200.33;-;;;
1399468229.68241;365;<0.660.0>;270;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;189.281;-;;;
1399468229.7107;365;<0.596.0>;239;get;staging-lpa.service.dsd.io;/create/replacement-attorneys;/create/re;200;10905;132.549;-;;;
1399468229.80475;365;<0.557.0>;222;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;11255;83.587;-;;;
1399468230.07035;365;<0.633.0>;258;get;staging-lpa.service.dsd.io;/create/replacement-attorneys;/create/re;200;10912;117.198;-;;;
1399468230.17411;366;<0.626.0>;254;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1133444;2668.552;-;;;
1399468230.35298;366;<0.469.0>;180;post;staging-lpa.service.dsd.io;/create/add-certificate-provider;/create/ad;302;1;525.807;-;;;
1399468230.46963;366;<0.694.0>;286;post;staging-lpa.service.dsd.io;/create/when-to-use;/create/wh;302;1;461.437;-;;;
1399468230.61096;366;<0.604.0>;245;get;staging-lpa.service.dsd.io;/create/when-to-use;/create/wh;200;10633;81.802;-;;;
1399468230.91044;366;<0.531.0>;208;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;11255;101.27;-;;;
1399468230.9275;366;<0.469.0>;180;get;staging-lpa.service.dsd.io;/create/certificate-provider;/create/ce;200;15020;143.35;-;;;
1399468231.51076;367;<0.551.0>;219;post;staging-lpa.service.dsd.io;/create/add-replacement-attorney;/create/ad;302;1;341.58;-;;;
1399468231.81381;367;<0.486.0>;188;get;staging-lpa.service.dsd.io;/create/certificate-provider;/create/ce;200;11859;109.671;-;;;
1399468231.98518;367;<0.379.0>;137;get;staging-lpa.service.dsd.io;/register/applicant;/register/;200;9613;129.009;-;;;
1399468232.03361;367;<0.660.0>;270;post;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;302;1;437.456;-;;;
1399468232.12663;367;<0.357.0>;127;post;staging-lpa.service.dsd.io;/register/further-info;/register/;302;1;95.473;-;;;
1399468232.25861;368;<0.357.0>;127;get;staging-lpa.service.dsd.io;/register/fees;/register/;302;1;106.477;-;;;
1399468232.6701;368;<0.342.0>;119;post;staging-lpa.service.dsd.io;/register/applicant;/register/;302;1;603.923;-;;;
1399468233.06673;368;<0.660.0>;270;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;11255;160.551;-;;;
1399468233.09441;368;<0.654.0>;266;post;staging-lpa.service.dsd.io;/create/when-to-use;/create/wh;302;1;367.244;-;;;
1399468233.12569;368;<0.694.0>;286;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;10523;116.519;-;;;
1399468233.21597;369;<0.592.0>;238;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;71.786;-;;;
1399468233.59048;369;<0.486.0>;188;get;staging-lpa.service.dsd.io;/create/add-certificate-provider;/create/ad;200;21445;170.301;-;;;
1399468233.61804;369;<0.694.0>;286;get;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;200;24055;171.91;-;;;
1399468234.12759;369;<0.472.0>;182;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1425837;4305.02;-;;;
1399468234.21186;370;<0.374.0>;135;get;staging-lpa.service.dsd.io;/create/complete;/create/co;200;10691;873.654;-;;;
1399468234.32596;370;<0.379.0>;137;post;staging-lpa.service.dsd.io;/register/applicant;/register/;302;1;846.785;-;;;
1399468234.56555;370;<0.379.0>;137;get;staging-lpa.service.dsd.io;/register/notice-dates;/register/;302;1;89.42;-;;;
1399468234.66214;370;<0.597.0>;240;get;staging-lpa.service.dsd.io;/pdf/draft/Lasting-Power-of-Attorney-Draft.pdf;/pdf/draft;200;1133477;4633.018;-;;;
1399468234.7056;370;<0.650.0>;265;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;104.453;-;;;
1399468234.70903;370;<0.614.0>;249;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;10516;198.932;-;;;
1399468234.77039;370;<0.654.0>;266;get;staging-lpa.service.dsd.io;/create/attorneys;/create/at;200;10523;144.264;-;;;
1399468235.09907;370;<0.551.0>;219;get;staging-lpa.service.dsd.io;/create/replacement-attorneys;/create/re;200;11350;101.909;-;;;
1399468235.64504;371;<0.476.0>;185;get;staging-lpa.service.dsd.io;/address/lookup?addressid=23911113;/address/l;200;1;84.879;-;;;
1399468235.84689;371;<0.459.0>;175;get;staging-lpa.service.dsd.io;/create/people-to-be-told;/create/pe;200;11254;152.721;-;;;
1399468235.9931;371;<0.596.0>;239;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;134.974;-;;;
1399468236.16094;372;<0.633.0>;258;get;staging-lpa.service.dsd.io;/postcode/lookup?postcode=SW10+9LB;/postcode/;200;1;143.82;-;;;
1399468236.27793;372;<0.322.0>;110;get;staging-lpa.service.dsd.io;/create/complete;/create/co;200;10698;946.759;-;;;
1399468236.29075;372;<0.614.0>;249;get;staging-lpa.service.dsd.io;/create/add-attorney;/create/ad;200;24055;198.624;-;;;
1399468236.3151;372;<0.342.0>;119;get;staging-lpa.service.dsd.io;/register/notice-dates;/register/;302;1;145.987;-;;;
1399468236.31714;372;<0.598.0>;241;get;staging-lpa.service.dsd.io;/create/replacement-attorneys;/create/re;200;10912;162.034;-;;;
1399468236.35323;372;<0.469.0>;180;post;staging-lpa.service.dsd.io;/create/certificate-provider;/create/ce;302;1;639.093;-;;;
1399468236.84702;372;<0.604.0>;245;post;staging-lpa.service.dsd.io;/create/when-to-use;/create/wh;302;1;359.837;-;;;
1399468236.89911;372;<0.597.0>;240;get;staging-lpa.service.dsd.io;/create/replacement-attorneys;/create/re;200;10912;105.952;-;;;
